iban,type,Balance,openingsDate,company,accountmanager
NL42BEEH0010002233,BUSINESS_CH,0,11-09-2009,82588899,ooongsgde
NL15BEEH0010002234,BUSINESS_SV,0,11-09-2009,82588899,ooongsgde
NL85BEEH0010002235,BUSINESS_CH,0,11-09-2009,32198088,ooongsgde
NL58BEEH0010002236,BUSINESS_CH,0,11-09-2009,32198088,ooongsgde
NL31BEEH0010002237,BUSINESS_CH,0,11-09-2009,32198088,ooongsgde
NL04BEEH0010002238,BUSINESS_CH,0,11-09-2009,31236888,ooongsgde
NL74BEEH0010002239,BUSINESS_SV,0,11-09-2009,31236888,ooongsgde
NL47BEEH0010002240,BUSINESS_CH,0,11-09-2009,61545514,ooongsgde
NL20BEEH0010002241,BUSINESS_CH,0,11-09-2009,61545514,ooongsgde
NL90BEEH0010002242,BUSINESS_SV,0,11-09-2009,61545514,ooongsgde
NL63BEEH0010002243,BUSINESS_CH,0,11-09-2009,58878271,uhrjnksfx
NL36BEEH0010002244,BUSINESS_CH,0,11-09-2009,58878271,uhrjnksfx
NL09BEEH0010002245,BUSINESS_CH,0,11-09-2009,58878271,uhrjnksfx
NL79BEEH0010002246,BUSINESS_SV,0,11-09-2009,58878271,uhrjnksfx
NL52BEEH0010002247,BUSINESS_CH,0,11-09-2009,74894686,uhrjnksfx
NL25BEEH0010002248,BUSINESS_CH,0,11-09-2009,74894686,uhrjnksfx
NL95BEEH0010002249,BUSINESS_CH,0,11-09-2009,74894686,uhrjnksfx
NL68BEEH0010002250,BUSINESS_SV,0,11-09-2009,74894686,uhrjnksfx
NL41BEEH0010002251,BUSINESS_CH,0,11-09-2009,62797672,uhrjnksfx
NL14BEEH0010002252,BUSINESS_SV,0,11-09-2009,62797672,uhrjnksfx
NL84BEEH0010002253,BUSINESS_CH,0,11-09-2009,18525254,uhrjnksfx
NL57BEEH0010002254,BUSINESS_CH,0,11-09-2009,18525254,uhrjnksfx
NL30BEEH0010002255,BUSINESS_CH,0,11-09-2009,18525254,uhrjnksfx
NL03BEEH0010002256,BUSINESS_CH,0,11-09-2009,73503256,uhrjnksfx
NL73BEEH0010002257,BUSINESS_CH,0,11-09-2009,73503256,uhrjnksfx
NL46BEEH0010002258,BUSINESS_CH,0,11-09-2009,70520395,uhrjnksfx
NL19BEEH0010002259,BUSINESS_CH,0,11-09-2009,45726832,uhrjnksfx
NL89BEEH0010002260,BUSINESS_CH,0,11-09-2009,45726832,uhrjnksfx
NL62BEEH0010002261,BUSINESS_SV,0,11-09-2009,45726832,uhrjnksfx
NL35BEEH0010002262,BUSINESS_CH,0,11-09-2009,54161752,uhrjnksfx
NL08BEEH0010002263,BUSINESS_CH,0,11-09-2009,54161752,uhrjnksfx
NL78BEEH0010002264,BUSINESS_SV,0,11-09-2009,54161752,uhrjnksfx
NL51BEEH0010002265,BUSINESS_CH,0,11-09-2009,67820166,uhrjnksfx
NL24BEEH0010002266,BUSINESS_SV,0,11-09-2009,67820166,uhrjnksfx
NL94BEEH0010002267,BUSINESS_CH,0,11-09-2009,86884218,uhrjnksfx
NL67BEEH0010002268,BUSINESS_CH,0,11-09-2009,86884218,uhrjnksfx
NL40BEEH0010002269,BUSINESS_CH,0,11-09-2009,86884218,uhrjnksfx
NL13BEEH0010002270,BUSINESS_CH,0,11-09-2009,14146942,uhrjnksfx
NL83BEEH0010002271,BUSINESS_CH,0,11-09-2009,14146942,uhrjnksfx
NL56BEEH0010002272,BUSINESS_CH,0,11-09-2009,14146942,uhrjnksfx
NL29BEEH0010002273,BUSINESS_CH,0,11-09-2009,50422330,uhrjnksfx
NL02BEEH0010002274,BUSINESS_CH,0,11-09-2009,50422330,uhrjnksfx
NL72BEEH0010002275,BUSINESS_CH,0,11-09-2009,50422330,uhrjnksfx
NL45BEEH0010002276,BUSINESS_SV,0,11-09-2009,50422330,uhrjnksfx
NL18BEEH0010002277,BUSINESS_CH,0,11-09-2009,79670257,uhrjnksfx
NL88BEEH0010002278,BUSINESS_SV,0,11-09-2009,79670257,uhrjnksfx
NL61BEEH0010002279,BUSINESS_CH,0,11-09-2009,47647435,uhrjnksfx
NL34BEEH0010002280,BUSINESS_SV,0,11-09-2009,47647435,uhrjnksfx
NL07BEEH0010002281,BUSINESS_CH,0,11-09-2009,61365697,uhrjnksfx
NL77BEEH0010002282,BUSINESS_CH,0,11-09-2009,61365697,uhrjnksfx
NL50BEEH0010002283,BUSINESS_CH,0,11-09-2009,61365697,uhrjnksfx
NL23BEEH0010002284,BUSINESS_SV,0,11-09-2009,61365697,uhrjnksfx
NL93BEEH0010002285,BUSINESS_CH,0,11-09-2009,38755618,uhrjnksfx
NL66BEEH0010002286,BUSINESS_CH,0,11-09-2009,38755618,uhrjnksfx
NL39BEEH0010002287,BUSINESS_CH,0,11-09-2009,38755618,uhrjnksfx
NL12BEEH0010002288,BUSINESS_SV,0,11-09-2009,38755618,uhrjnksfx
NL82BEEH0010002289,BUSINESS_CH,0,11-09-2009,43517903,uhrjnksfx
NL55BEEH0010002290,BUSINESS_CH,0,11-09-2009,43517903,uhrjnksfx
NL28BEEH0010002291,BUSINESS_SV,0,11-09-2009,43517903,uhrjnksfx
NL98BEEH0010002292,BUSINESS_CH,0,11-09-2009,72784714,uhrjnksfx
NL71BEEH0010002293,BUSINESS_CH,0,11-09-2009,81521070,uhrjnksfx
NL44BEEH0010002294,BUSINESS_CH,0,11-09-2009,81521070,uhrjnksfx
NL17BEEH0010002295,BUSINESS_CH,0,11-09-2009,81521070,uhrjnksfx
NL87BEEH0010002296,BUSINESS_CH,0,11-09-2009,64541479,uhrjnksfx
NL60BEEH0010002297,BUSINESS_CH,0,11-09-2009,64541479,uhrjnksfx
NL33BEEH0010002298,BUSINESS_SV,0,11-09-2009,64541479,uhrjnksfx
NL06BEEH0010002299,BUSINESS_CH,0,11-09-2009,88545917,uhrjnksfx
NL76BEEH0010002300,BUSINESS_CH,0,11-09-2009,88545917,uhrjnksfx
NL49BEEH0010002301,BUSINESS_SV,0,11-09-2009,88545917,uhrjnksfx
NL22BEEH0010002302,BUSINESS_CH,0,11-09-2009,36365201,uhrjnksfx
NL92BEEH0010002303,BUSINESS_CH,0,11-09-2009,36365201,uhrjnksfx
NL65BEEH0010002304,BUSINESS_CH,0,11-09-2009,36365201,uhrjnksfx
NL38BEEH0010002305,BUSINESS_CH,0,11-09-2009,19008657,uhrjnksfx
NL11BEEH0010002306,BUSINESS_CH,0,11-09-2009,19008657,uhrjnksfx
NL81BEEH0010002307,BUSINESS_CH,0,11-09-2009,19008657,uhrjnksfx
NL54BEEH0010002308,BUSINESS_SV,0,11-09-2009,19008657,uhrjnksfx
NL27BEEH0010002309,BUSINESS_CH,0,11-09-2009,45783429,uhrjnksfx
NL97BEEH0010002310,BUSINESS_CH,0,11-09-2009,45783429,uhrjnksfx
NL70BEEH0010002311,BUSINESS_SV,0,11-09-2009,45783429,uhrjnksfx
NL43BEEH0010002312,BUSINESS_CH,0,11-09-2009,79747634,uhrjnksfx
NL16BEEH0010002313,BUSINESS_CH,0,11-09-2009,79747634,uhrjnksfx
NL86BEEH0010002314,BUSINESS_SV,0,11-09-2009,79747634,uhrjnksfx
NL59BEEH0010002315,BUSINESS_CH,0,11-09-2009,85322488,uhrjnksfx
NL32BEEH0010002316,BUSINESS_CH,0,11-09-2009,85322488,uhrjnksfx
NL05BEEH0010002317,BUSINESS_CH,0,11-09-2009,53345374,hthpajbix
NL75BEEH0010002318,BUSINESS_CH,0,11-09-2009,23963037,hthpajbix
NL48BEEH0010002319,BUSINESS_CH,0,11-09-2009,39640252,hthpajbix
NL21BEEH0010002320,BUSINESS_CH,0,11-09-2009,39640252,hthpajbix
NL91BEEH0010002321,BUSINESS_CH,0,11-09-2009,39640252,hthpajbix
NL64BEEH0010002322,BUSINESS_SV,0,11-09-2009,39640252,hthpajbix
NL37BEEH0010002323,BUSINESS_CH,0,11-09-2009,52697048,hthpajbix
NL10BEEH0010002324,BUSINESS_CH,0,11-09-2009,52697048,hthpajbix
NL80BEEH0010002325,BUSINESS_CH,0,11-09-2009,52697048,hthpajbix
NL53BEEH0010002326,BUSINESS_SV,0,11-09-2009,52697048,hthpajbix
NL26BEEH0010002327,BUSINESS_CH,0,11-09-2009,57558473,hthpajbix
NL96BEEH0010002328,BUSINESS_CH,0,11-09-2009,22870888,hthpajbix
NL69BEEH0010002329,BUSINESS_CH,0,11-09-2009,22870888,hthpajbix
NL42BEEH0010002330,BUSINESS_CH,0,11-09-2009,17882463,hthpajbix
NL15BEEH0010002331,BUSINESS_CH,0,11-09-2009,27242101,hthpajbix
NL85BEEH0010002332,BUSINESS_CH,0,11-09-2009,27242101,hthpajbix
NL58BEEH0010002333,BUSINESS_SV,0,11-09-2009,27242101,hthpajbix
NL31BEEH0010002334,BUSINESS_CH,0,11-09-2009,55930693,hthpajbix
NL04BEEH0010002335,BUSINESS_CH,0,11-09-2009,55930693,hthpajbix
NL74BEEH0010002336,BUSINESS_CH,0,11-09-2009,55930693,hthpajbix
NL47BEEH0010002337,BUSINESS_SV,0,11-09-2009,55930693,hthpajbix
NL20BEEH0010002338,BUSINESS_CH,0,11-09-2009,90407044,hthpajbix
NL90BEEH0010002339,BUSINESS_CH,0,11-09-2009,90407044,hthpajbix
NL63BEEH0010002340,BUSINESS_CH,0,11-09-2009,14400862,hthpajbix
NL36BEEH0010002341,BUSINESS_CH,0,11-09-2009,14400862,hthpajbix
NL09BEEH0010002342,BUSINESS_CH,0,11-09-2009,14400862,hthpajbix
NL79BEEH0010002343,BUSINESS_SV,0,11-09-2009,14400862,hthpajbix
NL52BEEH0010002344,BUSINESS_CH,0,11-09-2009,60601213,hthpajbix
NL25BEEH0010002345,BUSINESS_CH,0,11-09-2009,60601213,hthpajbix
NL95BEEH0010002346,BUSINESS_CH,0,11-09-2009,60601213,hthpajbix
NL68BEEH0010002347,BUSINESS_SV,0,11-09-2009,60601213,hthpajbix
NL41BEEH0010002348,BUSINESS_CH,0,11-09-2009,25532410,hthpajbix
NL14BEEH0010002349,BUSINESS_CH,0,11-09-2009,25532410,hthpajbix
NL84BEEH0010002350,BUSINESS_CH,0,11-09-2009,25532410,hthpajbix
NL57BEEH0010002351,BUSINESS_SV,0,11-09-2009,25532410,hthpajbix
NL30BEEH0010002352,BUSINESS_CH,0,11-09-2009,31767889,hthpajbix
NL03BEEH0010002353,BUSINESS_CH,0,11-09-2009,31767889,hthpajbix
NL73BEEH0010002354,BUSINESS_CH,0,11-09-2009,90364077,hthpajbix
NL46BEEH0010002355,BUSINESS_CH,0,11-09-2009,38448470,hthpajbix
NL19BEEH0010002356,BUSINESS_CH,0,11-09-2009,38448470,hthpajbix
NL89BEEH0010002357,BUSINESS_SV,0,11-09-2009,38448470,hthpajbix
NL62BEEH0010002358,BUSINESS_CH,0,11-09-2009,33220536,hthpajbix
NL35BEEH0010002359,BUSINESS_SV,0,11-09-2009,33220536,hthpajbix
NL08BEEH0010002360,BUSINESS_CH,0,11-09-2009,58935134,hthpajbix
NL78BEEH0010002361,BUSINESS_CH,0,11-09-2009,58935134,hthpajbix
NL51BEEH0010002362,BUSINESS_CH,0,11-09-2009,58935134,hthpajbix
NL24BEEH0010002363,BUSINESS_SV,0,11-09-2009,58935134,hthpajbix
NL94BEEH0010002364,BUSINESS_CH,0,11-09-2009,35931492,hthpajbix
NL67BEEH0010002365,BUSINESS_SV,0,11-09-2009,35931492,hthpajbix
NL40BEEH0010002366,BUSINESS_CH,0,11-09-2009,69772654,hthpajbix
NL13BEEH0010002367,BUSINESS_CH,0,11-09-2009,69772654,hthpajbix
NL83BEEH0010002368,BUSINESS_CH,0,11-09-2009,35833662,hthpajbix
NL56BEEH0010002369,BUSINESS_SV,0,11-09-2009,35833662,hthpajbix
NL29BEEH0010002370,BUSINESS_CH,0,11-09-2009,12124489,hthpajbix
NL02BEEH0010002371,BUSINESS_SV,0,11-09-2009,12124489,hthpajbix
NL72BEEH0010002372,BUSINESS_CH,0,11-09-2009,20839848,hthpajbix
NL45BEEH0010002373,BUSINESS_CH,0,11-09-2009,20839848,hthpajbix
NL18BEEH0010002374,BUSINESS_SV,0,11-09-2009,20839848,hthpajbix
NL88BEEH0010002375,BUSINESS_CH,0,11-09-2009,48311280,hthpajbix
NL61BEEH0010002376,BUSINESS_SV,0,11-09-2009,48311280,hthpajbix
NL34BEEH0010002377,BUSINESS_CH,0,11-09-2009,59863253,hthpajbix
NL07BEEH0010002378,BUSINESS_SV,0,11-09-2009,59863253,hthpajbix
NL77BEEH0010002379,BUSINESS_CH,0,11-09-2009,33445600,hthpajbix
NL50BEEH0010002380,BUSINESS_SV,0,11-09-2009,33445600,hthpajbix
NL23BEEH0010002381,BUSINESS_CH,0,11-09-2009,66537866,ctgoclotx
NL93BEEH0010002382,BUSINESS_CH,0,11-09-2009,66537866,ctgoclotx
NL66BEEH0010002383,BUSINESS_CH,0,11-09-2009,57454873,ctgoclotx
NL39BEEH0010002384,BUSINESS_CH,0,11-09-2009,57454873,ctgoclotx
NL12BEEH0010002385,BUSINESS_CH,0,11-09-2009,57454873,ctgoclotx
NL82BEEH0010002386,BUSINESS_SV,0,11-09-2009,57454873,ctgoclotx
NL55BEEH0010002387,BUSINESS_CH,0,11-09-2009,80526574,ctgoclotx
NL28BEEH0010002388,BUSINESS_CH,0,11-09-2009,80526574,ctgoclotx
NL98BEEH0010002389,BUSINESS_CH,0,11-09-2009,80526574,ctgoclotx
NL71BEEH0010002390,BUSINESS_CH,0,11-09-2009,72437841,ctgoclotx
NL44BEEH0010002391,BUSINESS_CH,0,11-09-2009,72437841,ctgoclotx
NL17BEEH0010002392,BUSINESS_CH,0,11-09-2009,72437841,ctgoclotx
NL87BEEH0010002393,BUSINESS_SV,0,11-09-2009,72437841,ctgoclotx
NL60BEEH0010002394,BUSINESS_CH,0,11-09-2009,33087093,ctgoclotx
NL33BEEH0010002395,BUSINESS_CH,0,11-09-2009,20526901,ctgoclotx
NL06BEEH0010002396,BUSINESS_CH,0,11-09-2009,20526901,ctgoclotx
NL76BEEH0010002397,BUSINESS_SV,0,11-09-2009,20526901,ctgoclotx
NL49BEEH0010002398,BUSINESS_CH,0,11-09-2009,65307617,ctgoclotx
NL22BEEH0010002399,BUSINESS_CH,0,11-09-2009,12807348,ctgoclotx
NL92BEEH0010002400,BUSINESS_CH,0,11-09-2009,12807348,ctgoclotx
NL65BEEH0010002401,BUSINESS_CH,0,11-09-2009,12807348,ctgoclotx
NL38BEEH0010002402,BUSINESS_CH,0,11-09-2009,77461049,ctgoclotx
NL11BEEH0010002403,BUSINESS_SV,0,11-09-2009,77461049,ctgoclotx
NL81BEEH0010002404,BUSINESS_CH,0,11-09-2009,81544655,ctgoclotx
NL54BEEH0010002405,BUSINESS_CH,0,11-09-2009,70476537,ctgoclotx
NL27BEEH0010002406,BUSINESS_CH,0,11-09-2009,70476537,ctgoclotx
NL97BEEH0010002407,BUSINESS_CH,0,11-09-2009,70476537,ctgoclotx
NL70BEEH0010002408,BUSINESS_CH,0,11-09-2009,75897135,ctgoclotx
NL43BEEH0010002409,BUSINESS_CH,0,11-09-2009,75897135,ctgoclotx
NL16BEEH0010002410,BUSINESS_SV,0,11-09-2009,75897135,ctgoclotx
NL86BEEH0010002411,BUSINESS_CH,0,11-09-2009,13501981,ctgoclotx
NL59BEEH0010002412,BUSINESS_CH,0,11-09-2009,97924662,ctgoclotx
NL32BEEH0010002413,BUSINESS_CH,0,11-09-2009,97924662,ctgoclotx
NL05BEEH0010002414,BUSINESS_CH,0,11-09-2009,97924662,ctgoclotx
NL75BEEH0010002415,BUSINESS_CH,0,11-09-2009,84037883,ctgoclotx
NL48BEEH0010002416,BUSINESS_CH,0,11-09-2009,84037883,ctgoclotx
NL21BEEH0010002417,BUSINESS_CH,0,11-09-2009,84037883,ctgoclotx
NL91BEEH0010002418,BUSINESS_CH,0,11-09-2009,26530301,ctgoclotx
NL64BEEH0010002419,BUSINESS_CH,0,11-09-2009,26530301,ctgoclotx
NL37BEEH0010002420,BUSINESS_CH,0,11-09-2009,26530301,ctgoclotx
NL10BEEH0010002421,BUSINESS_SV,0,11-09-2009,26530301,ctgoclotx
NL80BEEH0010002422,BUSINESS_CH,0,11-09-2009,11773975,ctgoclotx
NL53BEEH0010002423,BUSINESS_SV,0,11-09-2009,11773975,ctgoclotx
NL26BEEH0010002424,BUSINESS_CH,0,11-09-2009,89488290,ctgoclotx
NL96BEEH0010002425,BUSINESS_CH,0,11-09-2009,24752689,ctgoclotx
NL69BEEH0010002426,BUSINESS_CH,0,11-09-2009,24752689,ctgoclotx
NL42BEEH0010002427,BUSINESS_CH,0,11-09-2009,24752689,ctgoclotx
NL15BEEH0010002428,BUSINESS_SV,0,11-09-2009,24752689,ctgoclotx
NL85BEEH0010002429,BUSINESS_CH,0,11-09-2009,79157809,ctgoclotx
NL58BEEH0010002430,BUSINESS_CH,0,11-09-2009,32379961,ctgoclotx
NL31BEEH0010002431,BUSINESS_CH,0,11-09-2009,32379961,ctgoclotx
NL04BEEH0010002432,BUSINESS_CH,0,11-09-2009,32379961,ctgoclotx
NL74BEEH0010002433,BUSINESS_SV,0,11-09-2009,32379961,ctgoclotx
NL47BEEH0010002434,BUSINESS_CH,0,11-09-2009,59270583,ctgoclotx
NL20BEEH0010002435,BUSINESS_CH,0,11-09-2009,59270583,ctgoclotx
NL90BEEH0010002436,BUSINESS_SV,0,11-09-2009,59270583,ctgoclotx
NL63BEEH0010002437,BUSINESS_CH,0,11-09-2009,51439202,ctgoclotx
NL36BEEH0010002438,BUSINESS_SV,0,11-09-2009,51439202,ctgoclotx
NL09BEEH0010002439,BUSINESS_CH,0,11-09-2009,33860812,ctgoclotx
NL79BEEH0010002440,BUSINESS_CH,0,11-09-2009,33860812,ctgoclotx
NL52BEEH0010002441,BUSINESS_CH,0,11-09-2009,33860812,ctgoclotx
NL25BEEH0010002442,BUSINESS_CH,0,11-09-2009,89970649,ctgoclotx
NL95BEEH0010002443,BUSINESS_CH,0,11-09-2009,89970649,ctgoclotx
NL68BEEH0010002444,BUSINESS_CH,0,11-09-2009,89970649,ctgoclotx
NL41BEEH0010002445,BUSINESS_SV,0,11-09-2009,89970649,ctgoclotx
NL14BEEH0010002446,BUSINESS_CH,0,11-09-2009,35972722,ctgoclotx
NL84BEEH0010002447,BUSINESS_CH,0,11-09-2009,35972722,ctgoclotx
NL57BEEH0010002448,BUSINESS_CH,0,11-09-2009,22910477,pprnvotix
NL30BEEH0010002449,BUSINESS_CH,0,11-09-2009,22910477,pprnvotix
NL03BEEH0010002450,BUSINESS_SV,0,11-09-2009,22910477,pprnvotix
NL73BEEH0010002451,BUSINESS_CH,0,11-09-2009,98890539,pprnvotix
NL46BEEH0010002452,BUSINESS_CH,0,11-09-2009,41789271,pprnvotix
NL19BEEH0010002453,BUSINESS_CH,0,11-09-2009,41789271,pprnvotix
NL89BEEH0010002454,BUSINESS_SV,0,11-09-2009,41789271,pprnvotix
NL62BEEH0010002455,BUSINESS_CH,0,11-09-2009,48652807,pprnvotix
NL35BEEH0010002456,BUSINESS_CH,0,11-09-2009,48652807,pprnvotix
NL08BEEH0010002457,BUSINESS_CH,0,11-09-2009,36743049,pprnvotix
NL78BEEH0010002458,BUSINESS_CH,0,11-09-2009,10747195,pprnvotix
NL51BEEH0010002459,BUSINESS_CH,0,11-09-2009,10747195,pprnvotix
NL24BEEH0010002460,BUSINESS_CH,0,11-09-2009,10747195,pprnvotix
NL94BEEH0010002461,BUSINESS_CH,0,11-09-2009,81448292,pprnvotix
NL67BEEH0010002462,BUSINESS_CH,0,11-09-2009,81448292,pprnvotix
NL40BEEH0010002463,BUSINESS_SV,0,11-09-2009,81448292,pprnvotix
NL13BEEH0010002464,BUSINESS_CH,0,11-09-2009,46288671,pprnvotix
NL83BEEH0010002465,BUSINESS_CH,0,11-09-2009,46288671,pprnvotix
NL56BEEH0010002466,BUSINESS_SV,0,11-09-2009,46288671,pprnvotix
NL29BEEH0010002467,BUSINESS_CH,0,11-09-2009,82028896,pprnvotix
NL02BEEH0010002468,BUSINESS_CH,0,11-09-2009,52734458,pprnvotix
NL72BEEH0010002469,BUSINESS_CH,0,11-09-2009,88488367,pprnvotix
NL45BEEH0010002470,BUSINESS_CH,0,11-09-2009,59544313,pprnvotix
NL18BEEH0010002471,BUSINESS_CH,0,11-09-2009,59544313,pprnvotix
NL88BEEH0010002472,BUSINESS_CH,0,11-09-2009,59544313,pprnvotix
NL61BEEH0010002473,RETAIL_CHECKING,0,11-09-2009,null,null
NL34BEEH0010002474,RETAIL_SAVING,0,11-09-2009,null,null
NL07BEEH0010002475,RETAIL_CHECKING,0,11-09-2009,null,null
NL77BEEH0010002476,RETAIL_SAVING,0,11-09-2009,null,null
NL50BEEH0010002477,RETAIL_CHECKING,0,11-09-2009,null,null
NL23BEEH0010002478,RETAIL_SAVING,0,11-09-2009,null,null
NL93BEEH0010002479,RETAIL_CHECKING,0,11-09-2009,null,null
NL66BEEH0010002480,RETAIL_SAVING,0,11-09-2009,null,null
NL39BEEH0010002481,RETAIL_CHECKING,0,11-09-2009,null,null
NL12BEEH0010002482,RETAIL_SAVING,0,11-09-2009,null,null
NL82BEEH0010002483,RETAIL_CHECKING,0,11-09-2009,null,null
NL55BEEH0010002484,RETAIL_SAVING,0,11-09-2009,null,null
NL28BEEH0010002485,RETAIL_CHECKING,0,11-09-2009,null,null
NL98BEEH0010002486,RETAIL_SAVING,0,11-09-2009,null,null
NL71BEEH0010002487,RETAIL_CHECKING,0,11-09-2009,null,null
NL44BEEH0010002488,RETAIL_SAVING,0,11-09-2009,null,null
NL17BEEH0010002489,RETAIL_CHECKING,0,11-09-2009,null,null
NL87BEEH0010002490,RETAIL_SAVING,0,11-09-2009,null,null
NL60BEEH0010002491,RETAIL_CHECKING,0,11-09-2009,null,null
NL33BEEH0010002492,RETAIL_SAVING,0,11-09-2009,null,null
NL06BEEH0010002493,RETAIL_CHECKING,0,11-09-2009,null,null
NL76BEEH0010002494,RETAIL_SAVING,0,11-09-2009,null,null
NL49BEEH0010002495,RETAIL_CHECKING,0,11-09-2009,null,null
NL22BEEH0010002496,RETAIL_SAVING,0,11-09-2009,null,null
NL92BEEH0010002497,RETAIL_CHECKING,0,11-09-2009,null,null
NL65BEEH0010002498,RETAIL_SAVING,0,11-09-2009,null,null
NL38BEEH0010002499,RETAIL_CHECKING,0,11-09-2009,null,null
NL11BEEH0010002500,RETAIL_SAVING,0,11-09-2009,null,null
NL81BEEH0010002501,RETAIL_CHECKING,0,11-09-2009,null,null
NL54BEEH0010002502,RETAIL_SAVING,0,11-09-2009,null,null
NL27BEEH0010002503,RETAIL_CHECKING,0,11-09-2009,null,null
NL97BEEH0010002504,RETAIL_SAVING,0,11-09-2009,null,null
NL70BEEH0010002505,RETAIL_CHECKING,0,11-09-2009,null,null
NL43BEEH0010002506,RETAIL_SAVING,0,11-09-2009,null,null
NL16BEEH0010002507,RETAIL_CHECKING,0,11-09-2009,null,null
NL86BEEH0010002508,RETAIL_SAVING,0,11-09-2009,null,null
NL59BEEH0010002509,RETAIL_CHECKING,0,11-09-2009,null,null
NL32BEEH0010002510,RETAIL_SAVING,0,11-09-2009,null,null
NL05BEEH0010002511,RETAIL_CHECKING,0,11-09-2009,null,null
NL75BEEH0010002512,RETAIL_SAVING,0,11-09-2009,null,null
NL48BEEH0010002513,RETAIL_CHECKING,0,11-09-2009,null,null
NL21BEEH0010002514,RETAIL_SAVING,0,11-09-2009,null,null
NL91BEEH0010002515,RETAIL_CHECKING,0,11-09-2009,null,null
NL64BEEH0010002516,RETAIL_SAVING,0,11-09-2009,null,null
NL37BEEH0010002517,RETAIL_CHECKING,0,11-09-2009,null,null
NL10BEEH0010002518,RETAIL_SAVING,0,11-09-2009,null,null
NL80BEEH0010002519,RETAIL_CHECKING,0,11-09-2009,null,null
NL53BEEH0010002520,RETAIL_SAVING,0,11-09-2009,null,null
NL26BEEH0010002521,RETAIL_CHECKING,0,11-09-2009,null,null
NL96BEEH0010002522,RETAIL_SAVING,0,11-09-2009,null,null
NL69BEEH0010002523,RETAIL_CHECKING,0,11-09-2009,null,null
NL42BEEH0010002524,RETAIL_SAVING,0,11-09-2009,null,null
NL15BEEH0010002525,RETAIL_CHECKING,0,11-09-2009,null,null
NL85BEEH0010002526,RETAIL_SAVING,0,11-09-2009,null,null
NL58BEEH0010002527,RETAIL_CHECKING,0,11-09-2009,null,null
NL31BEEH0010002528,RETAIL_SAVING,0,11-09-2009,null,null
NL04BEEH0010002529,RETAIL_CHECKING,0,11-09-2009,null,null
NL74BEEH0010002530,RETAIL_SAVING,0,11-09-2009,null,null
NL47BEEH0010002531,RETAIL_CHECKING,0,11-09-2009,null,null
NL20BEEH0010002532,RETAIL_SAVING,0,11-09-2009,null,null
NL90BEEH0010002533,RETAIL_CHECKING,0,11-09-2009,null,null
NL63BEEH0010002534,RETAIL_SAVING,0,11-09-2009,null,null
NL36BEEH0010002535,RETAIL_CHECKING,0,11-09-2009,null,null
NL09BEEH0010002536,RETAIL_SAVING,0,11-09-2009,null,null
NL79BEEH0010002537,RETAIL_CHECKING,0,11-09-2009,null,null
NL52BEEH0010002538,RETAIL_SAVING,0,11-09-2009,null,null
NL25BEEH0010002539,RETAIL_CHECKING,0,11-09-2009,null,null
NL95BEEH0010002540,RETAIL_SAVING,0,11-09-2009,null,null
NL68BEEH0010002541,RETAIL_CHECKING,0,11-09-2009,null,null
NL41BEEH0010002542,RETAIL_SAVING,0,11-09-2009,null,null
NL14BEEH0010002543,RETAIL_CHECKING,0,11-09-2009,null,null
NL84BEEH0010002544,RETAIL_SAVING,0,11-09-2009,null,null
NL57BEEH0010002545,RETAIL_CHECKING,0,11-09-2009,null,null
NL30BEEH0010002546,RETAIL_SAVING,0,11-09-2009,null,null
NL03BEEH0010002547,RETAIL_CHECKING,0,11-09-2009,null,null
NL73BEEH0010002548,RETAIL_SAVING,0,11-09-2009,null,null
NL46BEEH0010002549,RETAIL_CHECKING,0,11-09-2009,null,null
NL19BEEH0010002550,RETAIL_SAVING,0,11-09-2009,null,null
NL89BEEH0010002551,RETAIL_CHECKING,0,11-09-2009,null,null
NL62BEEH0010002552,RETAIL_SAVING,0,11-09-2009,null,null
NL35BEEH0010002553,RETAIL_CHECKING,0,11-09-2009,null,null
NL08BEEH0010002554,RETAIL_SAVING,0,11-09-2009,null,null
NL78BEEH0010002555,RETAIL_CHECKING,0,11-09-2009,null,null
NL51BEEH0010002556,RETAIL_SAVING,0,11-09-2009,null,null
NL24BEEH0010002557,RETAIL_CHECKING,0,11-09-2009,null,null
NL94BEEH0010002558,RETAIL_SAVING,0,11-09-2009,null,null
NL67BEEH0010002559,RETAIL_CHECKING,0,11-09-2009,null,null
NL40BEEH0010002560,RETAIL_SAVING,0,11-09-2009,null,null
NL13BEEH0010002561,RETAIL_CHECKING,0,11-09-2009,null,null
NL83BEEH0010002562,RETAIL_SAVING,0,11-09-2009,null,null
NL56BEEH0010002563,RETAIL_CHECKING,0,11-09-2009,null,null
NL29BEEH0010002564,RETAIL_SAVING,0,11-09-2009,null,null
NL02BEEH0010002565,RETAIL_CHECKING,0,11-09-2009,null,null
NL72BEEH0010002566,RETAIL_SAVING,0,11-09-2009,null,null
NL45BEEH0010002567,RETAIL_CHECKING,0,11-09-2009,null,null
NL18BEEH0010002568,RETAIL_SAVING,0,11-09-2009,null,null
NL88BEEH0010002569,RETAIL_CHECKING,0,11-09-2009,null,null
NL61BEEH0010002570,RETAIL_SAVING,0,11-09-2009,null,null
NL34BEEH0010002571,RETAIL_CHECKING,0,11-09-2009,null,null
NL07BEEH0010002572,RETAIL_SAVING,0,11-09-2009,null,null
