inAccount,outAccount,amount,description,date,type
NL04BEEH0010000104,NL61GELD7455324794,911.07,jajajaj,01-32-28-04-2018,Online bankieren
NL04BEEH0010000104,NL76GELD7252785614,910.53,jajajaj,06-16-13-09-2019,Online bankieren
NL04BEEH0010000104,NL77GELD0692885116,74.35,jajajaj,01-42-06-03-2019,Online bankieren
NL04BEEH0010000104,NL77GELD8158598659,126.09,jajajaj,08-18-13-09-2019,Online bankieren
NL04BEEH0010000104,NL77GELD8158598659,86.07,jajajaj,06-02-09-10-2018,Online bankieren
NL04BEEH0010000104,NL05GELD9994551159,235.84,jajajaj,03-06-23-08-2018,Online bankieren
NL04BEEH0010000104,NL76GELD7252785614,537.16,jajajaj,16-50-07-03-2018,Online bankieren
NL04BEEH0010000104,NL76GELD1811996735,8.51,jajajaj,05-09-18-03-2019,Online bankieren
NL74BEEH0010000105,NL55GELD3859628216,757.03,jajajaj,06-18-23-04-2018,Online bankieren
NL74BEEH0010000105,NL05GELD9994551159,325.64,jajajaj,07-04-05-08-2019,Online bankieren
NL74BEEH0010000105,NL45GELD2953919317,768.6,jajajaj,00-32-04-06-2019,Online bankieren
NL74BEEH0010000105,NL77GELD8158598659,931.97,jajajaj,05-19-25-03-2019,Online bankieren
NL74BEEH0010000105,NL77GELD0692885116,985.8,jajajaj,12-44-19-03-2019,Online bankieren
NL74BEEH0010000105,NL61GELD7455324794,522.35,jajajaj,08-50-20-03-2019,Online bankieren
NL74BEEH0010000105,NL56GELD4676822837,633.59,jajajaj,18-25-03-05-2018,Online bankieren
NL74BEEH0010000105,NL76GELD1811996735,853.68,jajajaj,13-38-08-04-2019,Online bankieren
NL74BEEH0010000105,NL76GELD1811996735,192.67,jajajaj,14-29-07-09-2018,Online bankieren
NL74BEEH0010000105,NL92GELD8037356925,19.8,jajajaj,01-44-13-09-2019,Online bankieren
NL74BEEH0010000105,NL05GELD9994551159,817.66,jajajaj,18-32-18-07-2019,Online bankieren
NL74BEEH0010000105,NL77GELD0692885116,228.63,jajajaj,04-54-03-07-2018,Online bankieren
NL74BEEH0010000105,NL95GELD6279133125,228.11,jajajaj,14-41-03-01-2018,Online bankieren
NL74BEEH0010000105,NL69GELD8971642424,995.47,jajajaj,22-25-18-04-2018,Online bankieren
NL74BEEH0010000105,NL75GELD3175762142,391.34,jajajaj,13-54-13-09-2019,Online bankieren
NL47BEEH0010000106,NL05GELD9994551159,703.33,jajajaj,17-49-09-02-2018,Online bankieren
NL47BEEH0010000106,NL35GELD0485561952,903.9,jajajaj,02-29-06-03-2018,Online bankieren
NL47BEEH0010000106,NL77GELD8158598659,937.31,jajajaj,01-24-14-07-2018,Online bankieren
NL47BEEH0010000106,NL35GELD0485561952,473.27,jajajaj,08-57-03-08-2018,Online bankieren
NL47BEEH0010000106,NL05GELD9994551159,70.42,jajajaj,04-57-18-06-2019,Online bankieren
NL47BEEH0010000106,NL77GELD8158598659,907.0,jajajaj,06-07-19-04-2018,Online bankieren
NL47BEEH0010000106,NL13GELD4842992565,117.05,jajajaj,16-06-13-11-2018,Online bankieren
NL47BEEH0010000106,NL35GELD9966193251,960.42,jajajaj,04-31-02-05-2018,Online bankieren
NL47BEEH0010000106,NL76GELD1811996735,229.26,jajajaj,15-31-21-01-2019,Online bankieren
NL47BEEH0010000106,NL05GELD9994551159,18.15,jajajaj,02-52-13-09-2019,Online bankieren
NL20BEEH0010000107,NL92GELD8037356925,637.56,jajajaj,11-19-06-07-2018,Online bankieren
NL20BEEH0010000107,NL61GELD7455324794,310.21,jajajaj,04-52-13-09-2019,Online bankieren
NL20BEEH0010000107,NL55GELD3859628216,450.12,jajajaj,20-47-20-06-2019,Online bankieren
NL20BEEH0010000107,NL69GELD8971642424,165.07,jajajaj,13-01-07-05-2018,Online bankieren
NL20BEEH0010000107,NL92GELD8037356925,415.55,jajajaj,04-19-16-10-2018,Online bankieren
NL20BEEH0010000107,NL75GELD3175762142,908.71,jajajaj,14-47-19-11-2018,Online bankieren
NL20BEEH0010000107,NL56GELD4676822837,606.21,jajajaj,17-16-04-08-2019,Online bankieren
NL20BEEH0010000107,NL77GELD8158598659,382.23,jajajaj,03-13-27-11-2018,Online bankieren
NL20BEEH0010000107,NL04GELD4811557161,559.75,jajajaj,02-54-14-01-2018,Online bankieren
NL20BEEH0010000107,NL77GELD0692885116,812.06,jajajaj,08-29-13-09-2019,Online bankieren
NL20BEEH0010000107,NL77GELD1142882375,367.35,jajajaj,19-23-06-07-2019,Online bankieren
NL20BEEH0010000107,NL76GELD1811996735,158.99,jajajaj,20-10-17-05-2018,Online bankieren
NL20BEEH0010000107,NL69GELD8971642424,770.19,jajajaj,00-23-09-02-2019,Online bankieren
NL20BEEH0010000107,NL05GELD9994551159,990.93,jajajaj,16-24-09-11-2018,Online bankieren
NL20BEEH0010000107,NL92GELD8037356925,641.8,jajajaj,14-47-08-11-2018,Online bankieren
NL20BEEH0010000107,NL35GELD0485561952,148.94,jajajaj,09-52-13-09-2019,Online bankieren
NL20BEEH0010000107,NL92GELD8037356925,216.79,jajajaj,20-05-10-02-2019,Online bankieren
NL20BEEH0010000107,NL76GELD7252785614,220.28,jajajaj,02-49-08-08-2018,Online bankieren
NL20BEEH0010000107,NL05GELD9994551159,774.21,jajajaj,02-37-25-08-2019,Online bankieren
NL20BEEH0010000107,NL61GELD7455324794,706.33,jajajaj,05-07-28-08-2019,Online bankieren
NL20BEEH0010000107,NL67GELD2809687681,730.61,jajajaj,16-22-08-04-2019,Online bankieren
NL20BEEH0010000107,NL69GELD8971642424,872.66,jajajaj,11-40-01-01-2018,Online bankieren
NL20BEEH0010000107,NL62GELD6375239767,143.86,jajajaj,10-44-13-09-2018,Online bankieren
NL20BEEH0010000107,NL56GELD4676822837,249.93,jajajaj,03-51-08-03-2018,Online bankieren
NL20BEEH0010000107,NL76GELD7252785614,731.3,jajajaj,07-17-11-02-2018,Online bankieren
NL90BEEH0010000108,NL35GELD0485561952,200.09,jajajaj,23-21-08-04-2018,Online bankieren
NL90BEEH0010000108,NL61GELD7455324794,92.72,jajajaj,16-18-16-08-2018,Online bankieren
NL90BEEH0010000108,NL77GELD0692885116,498.7,jajajaj,19-10-20-02-2018,Online bankieren
NL90BEEH0010000108,NL77GELD1142882375,573.88,jajajaj,03-38-18-07-2018,Online bankieren
NL90BEEH0010000108,NL56GELD4676822837,903.76,jajajaj,17-02-13-09-2019,Online bankieren
NL90BEEH0010000108,NL75GELD3175762142,989.97,jajajaj,23-30-24-02-2018,Online bankieren
NL90BEEH0010000108,NL13GELD4842992565,202.03,jajajaj,17-23-13-09-2019,Online bankieren
NL90BEEH0010000108,NL62GELD6375239767,638.88,jajajaj,14-32-13-09-2019,Online bankieren
NL90BEEH0010000108,NL61GELD7455324794,533.16,jajajaj,11-08-11-10-2018,Online bankieren
NL90BEEH0010000108,NL55GELD3859628216,890.74,jajajaj,13-34-01-02-2018,Online bankieren
NL90BEEH0010000108,NL56GELD4676822837,324.11,jajajaj,23-16-06-09-2018,Online bankieren
NL90BEEH0010000108,NL67GELD2809687681,714.96,jajajaj,06-40-13-09-2019,Online bankieren
NL90BEEH0010000108,NL45GELD2953919317,970.14,jajajaj,09-23-26-03-2018,Online bankieren
NL90BEEH0010000108,NL77GELD0692885116,370.11,jajajaj,06-08-09-06-2018,Online bankieren
NL90BEEH0010000108,NL95GELD6279133125,104.95,jajajaj,09-30-04-05-2019,Online bankieren
NL90BEEH0010000108,NL95GELD6279133125,478.56,jajajaj,00-08-09-05-2018,Online bankieren
NL90BEEH0010000108,NL76GELD7252785614,568.28,jajajaj,19-58-13-07-2018,Online bankieren
NL90BEEH0010000108,NL76GELD7252785614,653.14,jajajaj,09-42-09-02-2019,Online bankieren
NL90BEEH0010000108,NL35GELD9966193251,873.3,jajajaj,01-36-13-09-2019,Online bankieren
NL90BEEH0010000108,NL77GELD8158598659,727.11,jajajaj,18-38-12-10-2018,Online bankieren
NL63BEEH0010000109,NL35GELD9966193251,787.95,jajajaj,15-39-18-05-2019,Online bankieren
NL63BEEH0010000109,NL77GELD1142882375,44.49,jajajaj,02-33-06-10-2018,Online bankieren
NL63BEEH0010000109,NL55GELD3859628216,779.78,jajajaj,13-31-28-05-2018,Online bankieren
NL63BEEH0010000109,NL35GELD9966193251,852.0,jajajaj,14-31-13-08-2018,Online bankieren
NL63BEEH0010000109,NL76GELD1811996735,426.82,jajajaj,12-24-21-12-2018,Online bankieren
NL63BEEH0010000109,NL95GELD6279133125,246.75,jajajaj,19-33-06-04-2018,Online bankieren
NL63BEEH0010000109,NL45GELD2953919317,305.66,jajajaj,17-22-12-01-2019,Online bankieren
NL63BEEH0010000109,NL76GELD1811996735,765.7,jajajaj,13-41-07-06-2019,Online bankieren
NL63BEEH0010000109,NL62GELD6375239767,18.91,jajajaj,22-04-13-09-2019,Online bankieren
NL63BEEH0010000109,NL35GELD9966193251,526.97,jajajaj,05-08-13-09-2019,Online bankieren
NL63BEEH0010000109,NL77GELD8158598659,937.94,jajajaj,22-33-13-09-2019,Online bankieren
NL63BEEH0010000109,NL76GELD1811996735,684.17,jajajaj,20-26-25-02-2018,Online bankieren
NL63BEEH0010000109,NL77GELD1142882375,95.81,jajajaj,23-18-14-08-2018,Online bankieren
NL63BEEH0010000109,NL67GELD2809687681,878.88,jajajaj,18-40-10-04-2018,Online bankieren
NL63BEEH0010000109,NL76GELD1811996735,121.19,jajajaj,17-11-13-09-2018,Online bankieren
NL63BEEH0010000109,NL35GELD0485561952,298.31,jajajaj,21-12-25-06-2019,Online bankieren
NL63BEEH0010000109,NL92GELD8037356925,639.8,jajajaj,23-08-02-11-2018,Online bankieren
NL63BEEH0010000109,NL67GELD2809687681,95.62,jajajaj,13-34-16-04-2019,Online bankieren
NL63BEEH0010000109,NL35GELD0485561952,26.04,jajajaj,05-19-13-09-2019,Online bankieren
NL63BEEH0010000109,NL77GELD0692885116,774.96,jajajaj,04-30-20-11-2018,Online bankieren
NL63BEEH0010000109,NL35GELD9966193251,763.43,jajajaj,11-00-04-05-2018,Online bankieren
NL63BEEH0010000109,NL13GELD4842992565,864.99,jajajaj,14-30-13-11-2018,Online bankieren
NL63BEEH0010000109,NL56GELD4676822837,997.14,jajajaj,02-35-06-11-2018,Online bankieren
NL63BEEH0010000109,NL05GELD9994551159,630.65,jajajaj,10-36-13-09-2019,Online bankieren
NL63BEEH0010000109,NL77GELD0692885116,211.67,jajajaj,07-37-15-08-2018,Online bankieren
NL63BEEH0010000109,NL95GELD6279133125,195.68,jajajaj,11-45-26-12-2018,Online bankieren
NL63BEEH0010000109,NL35GELD0485561952,58.46,jajajaj,04-23-27-03-2018,Online bankieren
NL63BEEH0010000109,NL69GELD8971642424,635.93,jajajaj,10-26-02-02-2018,Online bankieren
NL63BEEH0010000109,NL92GELD8037356925,849.2,jajajaj,14-25-09-05-2019,Online bankieren
NL63BEEH0010000109,NL76GELD7252785614,482.83,jajajaj,13-38-18-06-2019,Online bankieren
NL36BEEH0010000110,NL56GELD4676822837,604.24,jajajaj,12-37-13-09-2019,Online bankieren
NL36BEEH0010000110,NL35GELD9966193251,929.32,jajajaj,07-38-28-05-2019,Online bankieren
NL36BEEH0010000110,NL77GELD1142882375,696.03,jajajaj,04-06-26-12-2018,Online bankieren
NL36BEEH0010000110,NL55GELD3859628216,520.33,jajajaj,15-29-04-08-2018,Online bankieren
NL36BEEH0010000110,NL45GELD2953919317,356.55,jajajaj,00-21-08-01-2019,Online bankieren
NL36BEEH0010000110,NL76GELD7252785614,213.05,jajajaj,19-11-01-02-2019,Online bankieren
NL36BEEH0010000110,NL62GELD6375239767,512.98,jajajaj,05-47-13-09-2019,Online bankieren
NL36BEEH0010000110,NL76GELD1811996735,85.98,jajajaj,16-37-13-09-2019,Online bankieren
NL36BEEH0010000110,NL35GELD0485561952,878.63,jajajaj,03-57-26-08-2019,Online bankieren
NL36BEEH0010000110,NL77GELD0692885116,583.22,jajajaj,08-29-17-01-2019,Online bankieren
NL36BEEH0010000110,NL92GELD8037356925,886.47,jajajaj,21-34-18-10-2018,Online bankieren
NL36BEEH0010000110,NL45GELD2953919317,832.5,jajajaj,11-00-13-09-2019,Online bankieren
NL36BEEH0010000110,NL76GELD7252785614,544.81,jajajaj,16-57-02-02-2019,Online bankieren
NL09BEEH0010000111,NL13GELD4842992565,729.63,jajajaj,11-23-28-02-2018,Online bankieren
NL09BEEH0010000111,NL55GELD3859628216,452.59,jajajaj,22-29-12-05-2018,Online bankieren
NL09BEEH0010000111,NL35GELD9966193251,410.4,jajajaj,22-36-17-01-2018,Online bankieren
NL09BEEH0010000111,NL04GELD4811557161,649.64,jajajaj,05-16-12-04-2019,Online bankieren
NL09BEEH0010000111,NL13GELD4842992565,547.87,jajajaj,07-45-15-03-2018,Online bankieren
NL09BEEH0010000111,NL45GELD2953919317,993.87,jajajaj,01-38-05-07-2019,Online bankieren
NL09BEEH0010000111,NL76GELD7252785614,729.28,jajajaj,15-20-18-11-2018,Online bankieren
NL09BEEH0010000111,NL77GELD0692885116,714.65,jajajaj,19-55-23-07-2018,Online bankieren
NL09BEEH0010000111,NL69GELD8971642424,695.72,jajajaj,20-51-09-04-2018,Online bankieren
NL09BEEH0010000111,NL62GELD6375239767,312.68,jajajaj,17-06-06-04-2018,Online bankieren
NL79BEEH0010000112,NL95GELD6279133125,671.87,jajajaj,18-45-20-08-2019,Online bankieren
NL79BEEH0010000112,NL35GELD9966193251,129.29,jajajaj,03-56-12-06-2019,Online bankieren
NL79BEEH0010000112,NL35GELD9966193251,253.05,jajajaj,08-02-19-05-2019,Online bankieren
NL79BEEH0010000112,NL55GELD3859628216,882.83,jajajaj,02-17-09-02-2018,Online bankieren
NL79BEEH0010000112,NL75GELD3175762142,641.55,jajajaj,01-42-18-01-2018,Online bankieren
NL79BEEH0010000112,NL67GELD2809687681,969.19,jajajaj,09-20-15-02-2019,Online bankieren
NL79BEEH0010000112,NL67GELD2809687681,966.63,jajajaj,05-57-05-05-2018,Online bankieren
NL79BEEH0010000112,NL75GELD3175762142,591.03,jajajaj,12-25-21-07-2018,Online bankieren
NL79BEEH0010000112,NL75GELD3175762142,398.1,jajajaj,16-13-06-08-2018,Online bankieren
NL79BEEH0010000112,NL45GELD2953919317,402.37,jajajaj,11-34-27-08-2019,Online bankieren
NL79BEEH0010000112,NL95GELD6279133125,507.96,jajajaj,17-03-23-06-2018,Online bankieren
NL79BEEH0010000112,NL67GELD2809687681,32.7,jajajaj,20-17-11-07-2018,Online bankieren
NL79BEEH0010000112,NL55GELD3859628216,814.72,jajajaj,23-58-02-03-2018,Online bankieren
NL79BEEH0010000112,NL61GELD7455324794,484.45,jajajaj,12-03-15-04-2019,Online bankieren
NL79BEEH0010000112,NL77GELD1142882375,948.39,jajajaj,06-26-07-05-2019,Online bankieren
NL79BEEH0010000112,NL67GELD2809687681,683.4,jajajaj,04-41-13-09-2019,Online bankieren
NL79BEEH0010000112,NL35GELD9966193251,546.9,jajajaj,12-37-06-07-2018,Online bankieren
NL79BEEH0010000112,NL95GELD6279133125,866.18,jajajaj,05-42-18-06-2019,Online bankieren
NL79BEEH0010000112,NL77GELD1142882375,512.92,jajajaj,10-45-13-09-2019,Online bankieren
NL79BEEH0010000112,NL69GELD8971642424,640.99,jajajaj,06-51-12-04-2018,Online bankieren
NL79BEEH0010000112,NL35GELD9966193251,441.14,jajajaj,11-47-22-10-2018,Online bankieren
NL79BEEH0010000112,NL76GELD1811996735,353.32,jajajaj,11-29-22-12-2018,Online bankieren
NL79BEEH0010000112,NL35GELD0485561952,955.07,jajajaj,12-06-13-09-2019,Online bankieren
NL79BEEH0010000112,NL77GELD1142882375,218.88,jajajaj,13-35-14-11-2018,Online bankieren
NL79BEEH0010000112,NL77GELD8158598659,777.9,jajajaj,20-10-13-09-2019,Online bankieren
NL79BEEH0010000112,NL55GELD3859628216,434.16,jajajaj,02-33-05-10-2018,Online bankieren
NL52BEEH0010000113,NL77GELD1142882375,382.39,jajajaj,13-33-18-09-2018,Online bankieren
NL52BEEH0010000113,NL77GELD1142882375,716.55,jajajaj,02-31-04-06-2018,Online bankieren
NL52BEEH0010000113,NL69GELD8971642424,119.9,jajajaj,21-20-10-03-2019,Online bankieren
NL52BEEH0010000113,NL67GELD2809687681,659.02,jajajaj,13-02-13-09-2019,Online bankieren
NL52BEEH0010000113,NL55GELD3859628216,970.06,jajajaj,22-37-18-09-2018,Online bankieren
NL52BEEH0010000113,NL04GELD4811557161,141.58,jajajaj,01-52-24-06-2019,Online bankieren
NL52BEEH0010000113,NL35GELD0485561952,390.61,jajajaj,22-46-15-01-2019,Online bankieren
NL52BEEH0010000113,NL67GELD2809687681,359.64,jajajaj,06-53-09-11-2018,Online bankieren
NL52BEEH0010000113,NL55GELD3859628216,683.01,jajajaj,10-17-04-06-2018,Online bankieren
NL52BEEH0010000113,NL77GELD0692885116,156.3,jajajaj,10-00-22-08-2018,Online bankieren
NL52BEEH0010000113,NL35GELD9966193251,643.25,jajajaj,08-56-28-05-2018,Online bankieren
NL25BEEH0010000114,NL56GELD4676822837,69.92,jajajaj,23-21-06-01-2019,Online bankieren
NL25BEEH0010000114,NL04GELD4811557161,462.49,jajajaj,14-15-10-04-2018,Online bankieren
NL25BEEH0010000114,NL56GELD4676822837,6.53,jajajaj,00-56-13-09-2019,Online bankieren
NL25BEEH0010000114,NL45GELD2953919317,667.36,jajajaj,17-04-13-09-2019,Online bankieren
NL25BEEH0010000114,NL77GELD0692885116,824.7,jajajaj,07-43-13-09-2019,Online bankieren
NL25BEEH0010000114,NL61GELD7455324794,562.69,jajajaj,08-52-17-04-2018,Online bankieren
NL25BEEH0010000114,NL76GELD1811996735,508.59,jajajaj,01-52-01-01-2019,Online bankieren
NL25BEEH0010000114,NL56GELD4676822837,587.95,jajajaj,08-49-13-09-2019,Online bankieren
NL25BEEH0010000114,NL04GELD4811557161,702.35,jajajaj,00-43-03-03-2018,Online bankieren
NL25BEEH0010000114,NL35GELD9966193251,77.18,jajajaj,16-10-03-01-2018,Online bankieren
NL25BEEH0010000114,NL61GELD7455324794,511.84,jajajaj,23-00-10-12-2018,Online bankieren
NL25BEEH0010000114,NL77GELD0692885116,900.64,jajajaj,16-00-04-05-2018,Online bankieren
NL25BEEH0010000114,NL62GELD6375239767,755.38,jajajaj,22-45-22-05-2019,Online bankieren
NL95BEEH0010000115,NL35GELD9966193251,353.15,jajajaj,02-00-13-09-2019,Online bankieren
NL95BEEH0010000115,NL95GELD6279133125,673.73,jajajaj,07-12-14-12-2018,Online bankieren
NL95BEEH0010000115,NL77GELD1142882375,940.01,jajajaj,04-54-03-01-2018,Online bankieren
NL95BEEH0010000115,NL56GELD4676822837,889.83,jajajaj,13-34-06-08-2018,Online bankieren
NL95BEEH0010000115,NL45GELD2953919317,962.46,jajajaj,17-48-09-01-2018,Online bankieren
NL95BEEH0010000115,NL77GELD8158598659,614.59,jajajaj,22-19-13-09-2019,Online bankieren
NL95BEEH0010000115,NL45GELD2953919317,264.69,jajajaj,11-02-13-09-2019,Online bankieren
NL95BEEH0010000115,NL56GELD4676822837,875.4,jajajaj,11-04-13-09-2019,Online bankieren
NL95BEEH0010000115,NL69GELD8971642424,433.59,jajajaj,18-14-07-05-2018,Online bankieren
NL95BEEH0010000115,NL95GELD6279133125,12.29,jajajaj,21-24-09-02-2019,Online bankieren
NL95BEEH0010000115,NL77GELD1142882375,860.28,jajajaj,05-47-13-09-2019,Online bankieren
NL95BEEH0010000115,NL55GELD3859628216,950.61,jajajaj,10-39-09-04-2018,Online bankieren
NL95BEEH0010000115,NL77GELD1142882375,946.14,jajajaj,05-04-14-09-2018,Online bankieren
NL68BEEH0010000116,NL45GELD2953919317,301.22,jajajaj,04-30-20-04-2018,Online bankieren
NL68BEEH0010000116,NL35GELD0485561952,988.89,jajajaj,08-28-01-06-2019,Online bankieren
NL68BEEH0010000116,NL04GELD4811557161,298.77,jajajaj,23-40-16-03-2019,Online bankieren
NL68BEEH0010000116,NL77GELD0692885116,957.46,jajajaj,04-02-01-12-2018,Online bankieren
NL68BEEH0010000116,NL95GELD6279133125,706.08,jajajaj,17-36-16-07-2018,Online bankieren
NL68BEEH0010000116,NL04GELD4811557161,971.3,jajajaj,10-48-18-12-2018,Online bankieren
NL68BEEH0010000116,NL95GELD6279133125,547.06,jajajaj,17-04-20-02-2019,Online bankieren
NL68BEEH0010000116,NL76GELD7252785614,149.7,jajajaj,04-20-02-03-2019,Online bankieren
NL68BEEH0010000116,NL13GELD4842992565,304.37,jajajaj,06-57-09-04-2018,Online bankieren
NL68BEEH0010000116,NL77GELD8158598659,300.62,jajajaj,06-54-26-08-2019,Online bankieren
NL68BEEH0010000116,NL77GELD8158598659,546.08,jajajaj,06-09-13-03-2019,Online bankieren
NL68BEEH0010000116,NL56GELD4676822837,510.36,jajajaj,16-02-20-07-2018,Online bankieren
NL68BEEH0010000116,NL55GELD3859628216,246.33,jajajaj,00-49-21-01-2018,Online bankieren
NL68BEEH0010000116,NL76GELD7252785614,995.89,jajajaj,09-02-17-02-2019,Online bankieren
NL68BEEH0010000116,NL35GELD9966193251,30.48,jajajaj,02-47-08-10-2018,Online bankieren
NL68BEEH0010000116,NL76GELD1811996735,595.6,jajajaj,10-09-13-09-2019,Online bankieren
NL68BEEH0010000116,NL61GELD7455324794,851.02,jajajaj,02-45-26-11-2018,Online bankieren
NL68BEEH0010000116,NL45GELD2953919317,289.93,jajajaj,23-06-17-08-2018,Online bankieren
NL68BEEH0010000116,NL76GELD1811996735,871.73,jajajaj,19-02-21-05-2019,Online bankieren
NL68BEEH0010000116,NL55GELD3859628216,145.22,jajajaj,01-58-17-11-2018,Online bankieren
NL68BEEH0010000116,NL77GELD1142882375,862.94,jajajaj,11-18-27-03-2019,Online bankieren
NL68BEEH0010000116,NL55GELD3859628216,401.81,jajajaj,19-10-28-07-2018,Online bankieren
NL68BEEH0010000116,NL77GELD1142882375,489.42,jajajaj,18-56-02-11-2018,Online bankieren
NL68BEEH0010000116,NL61GELD7455324794,356.72,jajajaj,21-10-13-09-2019,Online bankieren
NL68BEEH0010000116,NL92GELD8037356925,592.68,jajajaj,07-18-25-11-2018,Online bankieren
NL68BEEH0010000116,NL35GELD0485561952,285.53,jajajaj,16-18-13-03-2019,Online bankieren
NL68BEEH0010000116,NL61GELD7455324794,431.68,jajajaj,14-36-13-09-2019,Online bankieren
NL68BEEH0010000116,NL61GELD7455324794,127.44,jajajaj,16-00-03-04-2019,Online bankieren
NL68BEEH0010000116,NL35GELD0485561952,239.81,jajajaj,19-56-13-09-2019,Online bankieren
NL68BEEH0010000116,NL45GELD2953919317,769.55,jajajaj,18-40-24-04-2019,Online bankieren
NL41BEEH0010000117,NL13GELD4842992565,831.89,jajajaj,12-46-16-05-2019,Online bankieren
NL41BEEH0010000117,NL35GELD0485561952,433.03,jajajaj,10-12-11-08-2019,Online bankieren
NL41BEEH0010000117,NL69GELD8971642424,822.42,jajajaj,02-51-07-07-2019,Online bankieren
NL41BEEH0010000117,NL76GELD1811996735,953.39,jajajaj,01-05-13-09-2019,Online bankieren
NL41BEEH0010000117,NL75GELD3175762142,603.79,jajajaj,16-51-07-08-2018,Online bankieren
NL41BEEH0010000117,NL04GELD4811557161,900.45,jajajaj,20-37-13-09-2019,Online bankieren
NL41BEEH0010000117,NL69GELD8971642424,558.58,jajajaj,14-12-02-01-2019,Online bankieren
NL41BEEH0010000117,NL67GELD2809687681,87.79,jajajaj,19-00-12-08-2018,Online bankieren
NL41BEEH0010000117,NL61GELD7455324794,140.52,jajajaj,14-22-21-03-2018,Online bankieren
NL41BEEH0010000117,NL95GELD6279133125,531.83,jajajaj,04-16-13-09-2019,Online bankieren
NL41BEEH0010000117,NL77GELD0692885116,825.62,jajajaj,07-46-23-07-2018,Online bankieren
NL41BEEH0010000117,NL75GELD3175762142,126.73,jajajaj,04-30-11-06-2019,Online bankieren
NL41BEEH0010000117,NL45GELD2953919317,209.23,jajajaj,10-29-02-03-2018,Online bankieren
NL41BEEH0010000117,NL45GELD2953919317,340.33,jajajaj,14-27-17-10-2018,Online bankieren
NL41BEEH0010000117,NL56GELD4676822837,588.79,jajajaj,04-22-04-02-2019,Online bankieren
NL41BEEH0010000117,NL61GELD7455324794,764.8,jajajaj,03-17-22-12-2018,Online bankieren
NL41BEEH0010000117,NL92GELD8037356925,174.86,jajajaj,14-27-13-09-2019,Online bankieren
NL41BEEH0010000117,NL76GELD1811996735,375.7,jajajaj,11-28-26-01-2019,Online bankieren
NL41BEEH0010000117,NL61GELD7455324794,961.74,jajajaj,08-47-12-03-2018,Online bankieren
NL41BEEH0010000117,NL69GELD8971642424,864.65,jajajaj,21-25-16-01-2018,Online bankieren
NL41BEEH0010000117,NL56GELD4676822837,497.84,jajajaj,10-02-12-04-2019,Online bankieren
